=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7272
Mean Deletion AUC: 0.4487
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
167464-0-0-17	0.9746	0.5220
167464-0-0-18	0.9682	0.4894
167464-0-0-19	0.9493	0.4428
167464-0-0-2	0.9665	0.5804
167464-0-0-20	0.9495	0.4366
167464-0-0-21	0.9806	0.4971
167464-0-0-22	0.9654	0.4798
167464-0-0-23	0.9597	0.5136
167464-0-0-24	0.9609	0.4357
167464-0-0-3	0.9832	0.8715
167464-0-0-4	0.9717	0.5894
167464-0-0-5	0.9588	0.6022
167464-0-0-6	0.9668	0.4496
167464-0-0-7	0.9591	0.4340
167464-0-0-8	0.9752	0.8237
167464-0-0-9	0.9564	0.4803
167750-4-0-0	0.7001	0.3938
167750-4-1-0	0.0787	0.0318
167750-4-2-0	0.8394	0.0088
167750-4-3-0	0.8989	0.0830
169261-6-0-0	0.9803	0.1580
17074-1-0-0	0.9769	0.0563
17124-1-0-0	1.0000	1.0000
171478-9-0-26	0.2193	0.0649
171478-9-0-28	0.1954	0.1136
171478-9-0-38	0.5392	0.2821
171478-9-0-4	0.2556	0.2037
171478-9-0-55	0.0225	0.1419
171478-9-0-57	0.6171	0.2294
171478-9-0-58	0.6577	0.1364
172519-9-0-10	0.5012	0.3163
172519-9-0-13	0.5931	0.3711
172519-9-0-49	0.6377	0.4739
172519-9-0-53	0.7497	0.3319
172519-9-0-67	0.7462	0.3971
172519-9-0-8	0.6366	0.4598
174289-6-0-0	0.9755	0.2710
174289-6-1-0	0.9799	0.3477
174289-6-2-0	0.9813	0.2316
174289-6-3-0	0.9672	0.1242
174292-6-0-0	0.9943	0.4461
174292-6-1-0	0.9977	0.4526
174292-6-2-0	0.9978	0.8232
17486-3-0-0	0.9894	0.0960
17486-3-1-0	0.9889	0.0450
17486-3-2-0	1.0000	0.0797
175842-1-0-0	0.5344	0.7596
175850-1-0-0	1.0000	0.9444
178261-7-0-0	0.9818	0.3701
178261-7-1-0	0.9728	0.6514
178261-7-2-0	0.9763	0.8859
178261-7-3-0	0.9934	0.7565
178261-7-3-1	0.9889	0.6506
178261-7-3-2	0.9761	0.5748
178261-7-3-3	0.9886	0.4561
178261-7-3-4	0.9878	0.9358
178261-7-3-5	0.9759	0.8086
178261-7-3-6	0.9673	0.6675
178402-1-0-0	0.9900	0.9996
178826-2-0-10	0.9167	0.5415
178826-2-0-12	0.6688	0.3748
178826-2-0-14	0.8765	0.4253
178826-2-0-16	0.8810	0.3109
178826-2-0-17	0.9025	0.4375
178826-2-0-20	0.6946	0.2117
178826-2-0-28	0.7934	0.4311
178826-2-0-39	0.5854	0.3205
179868-1-0-0	1.0000	1.0000
180127-4-0-0	0.6484	0.5126
180127-4-0-1	0.7285	0.3839
180127-4-0-10	0.1769	0.0640
180127-4-0-11	0.0521	0.0223
180127-4-0-12	0.1277	0.1175
180127-4-0-13	0.1157	0.0605
180127-4-0-14	0.5173	0.5096
180127-4-0-15	0.6577	0.5232
180127-4-0-16	0.5165	0.5352
180127-4-0-17	0.4722	0.5584
180127-4-0-18	0.4878	0.4517
180127-4-0-19	0.4200	0.4654
180127-4-0-2	0.4156	0.5619
180127-4-0-20	0.4447	0.3874
180127-4-0-21	0.4374	0.4270
180127-4-0-3	0.0620	0.0578
180127-4-0-4	0.7108	0.5947
180127-4-0-5	0.6608	0.5968
180127-4-0-6	0.6815	0.6292
180127-4-0-7	0.0681	0.0449
180127-4-0-8	0.0642	0.0665
180127-4-0-9	0.2357	0.1007
181624-4-0-0	0.8547	0.4086
181624-4-1-0	0.8673	0.7484
181624-4-10-0	0.9623	0.3890
181624-4-2-0	0.9188	0.4736
181624-4-3-0	0.9538	0.1006
181624-4-4-0	0.9222	0.2677
181624-4-5-0	0.9698	0.0068
181624-4-6-0	0.9360	0.0338
181624-4-7-0	0.9451	0.0162
181624-4-8-0	0.9271	0.1408
181624-4-9-0	0.9444	0.3703
187110-2-0-1	0.6993	0.3005
187110-2-0-10	0.8378	0.3134
187110-2-0-12	0.8179	0.3650
187110-2-0-27	0.5064	0.3065
187110-2-0-30	0.8896	0.5041
187110-2-0-34	0.7134	0.5058
187110-2-0-6	0.8672	0.4079
187110-2-0-8	0.0356	0.0191
187863-4-0-0	0.9313	0.6217
187863-4-0-1	0.9704	0.5173
187863-4-0-2	0.9377	0.5080
187863-4-0-3	0.8918	0.3510
187863-4-0-4	0.9149	0.8806
187863-4-0-5	0.9660	0.8248
188497-2-0-0	0.8927	0.0522
188497-2-0-1	0.9559	0.0339
188497-2-0-11	0.7698	0.0105
188497-2-0-17	0.9466	0.0067
188497-2-0-19	0.6032	0.0021
188497-2-0-2	0.9800	0.0554
188497-2-0-23	0.9205	0.0500
188497-2-0-8	0.7864	0.0631
188813-7-0-0	0.9765	0.1813
188813-7-1-0	0.9514	0.4646
188813-7-10-0	0.0983	0.0251
188813-7-10-1	0.9440	0.9739
188813-7-10-2	0.9359	0.9533
188813-7-10-3	0.9782	0.9640
188813-7-11-0	0.9839	0.9472
188813-7-11-1	0.9220	0.9541
188813-7-12-0	0.9797	0.2196
188813-7-13-0	0.9732	0.6834
188813-7-2-0	0.9715	0.2913
188813-7-3-0	0.0091	0.0835
188813-7-4-0	0.0351	0.0037
188813-7-5-0	0.9759	0.5556
