=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6681
Mean Deletion AUC: 0.3526
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
3-151081-B-20	0.7839	0.2119
1-22694-A-20	0.8833	0.2284
5-198411-B-20	0.8214	0.2353
5-151085-A-20	0.8435	0.1669
2-50665-A-20	0.8860	0.1912
4-185575-C-20	0.8857	0.4029
3-152007-E-20	0.8368	0.4182
4-167077-C-20	0.8527	0.1325
1-60997-A-20	0.9118	0.2297
4-59579-A-20	0.9052	0.2098
5-198411-G-20	0.8410	0.2933
2-151079-A-20	0.8913	0.2272
2-66637-A-20	0.8756	0.1932
5-198411-E-20	0.7119	0.5538
4-167077-A-20	0.8678	0.2390
3-152007-B-20	0.8417	0.3792
5-198411-A-20	0.8529	0.4224
2-50666-A-20	0.8794	0.2481
1-22694-B-20	0.9256	0.1573
2-107351-A-20	0.8989	0.3506
1-211527-C-20	0.8575	0.4733
1-187207-A-20	0.9047	0.1990
4-185575-B-20	0.8402	0.3941
3-152007-D-20	0.9104	0.0698
1-211527-A-20	0.8387	0.4490
5-198411-C-20	0.8139	0.2815
2-80482-A-20	0.8801	0.2755
3-151081-A-20	0.8338	0.1460
3-151080-A-20	0.6908	0.1917
5-177957-B-40	0.7434	0.5866
3-154926-A-40	0.1943	0.1934
4-175000-A-40	0.6072	0.7488
1-172649-F-40	0.7287	0.7374
3-150979-B-40	0.5298	0.7603
1-172649-D-40	0.5670	0.7926
1-181071-B-40	0.6787	0.6807
2-37806-B-40	0.6781	0.6858
5-191131-A-40	0.5900	0.2782
4-193480-B-40	0.8106	0.6689
4-175000-C-40	0.0610	0.7220
5-220955-A-40	0.6431	0.6602
4-125929-A-40	0.4801	0.7139
2-188822-A-40	0.8321	0.3980
3-68630-A-40	0.8394	0.1053
4-161579-A-40	0.5149	0.2807
5-177957-D-40	0.6592	0.6117
2-37806-D-40	0.4785	0.6443
5-205898-A-40	0.8767	0.1290
3-68630-C-40	0.4629	0.0882
1-172649-B-40	0.5793	0.3449
2-188822-C-40	0.8617	0.2401
1-181071-A-40	0.5170	0.5675
4-193480-A-40	0.1999	0.6555
5-177957-C-40	0.7913	0.7028
3-150979-C-40	0.3161	0.5860
2-37806-A-40	0.9033	0.5711
4-175000-B-40	0.3131	0.7640
2-37806-C-40	0.6388	0.6707
5-177957-A-40	0.6656	0.3553
3-150979-A-40	0.2345	0.2763
3-154926-B-40	0.8521	0.4316
1-172649-E-40	0.4170	0.7375
2-188822-D-40	0.5394	0.6813
5-177957-E-40	0.5474	0.6590
1-172649-A-40	0.5823	0.4456
3-68630-B-40	0.6362	0.0419
2-188822-B-40	0.9026	0.4301
4-161579-B-40	0.4682	0.6865
1-172649-C-40	0.5810	0.8018
1-91359-B-11	0.7561	0.2814
3-164630-A-11	0.5185	0.1628
5-208810-A-11	0.4953	0.2718
4-204618-A-11	0.6403	0.2512
3-155642-B-11	0.6810	0.2305
3-164120-A-11	0.4119	0.3666
2-155801-A-11	0.4177	0.2446
3-144827-A-11	0.3026	0.0903
4-182613-B-11	0.6877	0.1918
2-132157-B-11	0.6858	0.4114
4-195497-A-11	0.5780	0.3361
1-28135-B-11	0.6867	0.2695
1-39901-A-11	0.6013	0.4668
3-166422-A-11	0.5131	0.2085
5-219379-B-11	0.7629	0.3803
2-102852-A-11	0.6244	0.5151
4-167063-B-11	0.6693	0.5843
5-200461-A-11	0.7791	0.4297
3-144827-B-11	0.2831	0.0960
1-61252-A-11	0.6998	0.1884
5-213077-A-11	0.7664	0.3707
1-91359-A-11	0.2835	0.0906
5-208810-B-11	0.4649	0.3412
3-155642-A-11	0.6610	0.1912
2-133863-A-11	0.6914	0.4507
2-137162-A-11	0.6037	0.2053
4-167063-A-11	0.5691	0.3145
5-200461-B-11	0.6766	0.1754
2-125966-A-11	0.4821	0.4780
5-219379-A-11	0.6336	0.2710
2-132157-A-11	0.6580	0.4355
4-182613-A-11	0.6175	0.3136
2-124662-A-11	0.6559	0.3367
1-43760-A-11	0.7017	0.3755
4-167063-C-11	0.6579	0.4306
5-219379-C-11	0.7176	0.4022
1-39901-B-11	0.6958	0.4102
1-28135-A-11	0.6997	0.3793
3-187710-A-11	0.8199	0.1600
4-195497-B-11	0.6065	0.3131
4-164021-A-1	0.7722	0.2900
2-100786-A-1	0.8320	0.2900
3-154957-A-1	0.8085	0.1263
1-43382-A-1	0.8884	0.2838
2-95258-A-1	0.7454	0.2634
5-200334-A-1	0.9315	0.2888
5-233160-A-1	0.9058	0.1275
1-44831-A-1	0.8401	0.1849
3-116135-A-1	0.9327	0.2125
1-40730-A-1	0.8275	0.1505
2-95035-A-1	0.9112	0.2153
4-164064-A-1	0.6109	0.2296
1-26806-A-1	0.8799	0.1309
4-164064-C-1	0.9607	0.2280
4-208021-A-1	0.9183	0.1408
2-96460-A-1	0.8613	0.3034
2-71162-A-1	0.9348	0.2277
5-200334-B-1	0.8697	0.2164
2-95258-B-1	0.8740	0.3886
4-164064-B-1	0.5821	0.2165
3-134049-A-1	0.8889	0.2903
1-34119-B-1	0.9223	0.1277
4-183487-A-1	0.9252	0.1363
2-65750-A-1	0.9308	0.1048
5-234879-B-1	0.8769	0.2876
2-81270-A-1	0.9036	0.1597
3-107219-A-1	0.4428	0.1831
5-194930-B-1	0.8246	0.2304
3-149189-A-1	0.9112	0.1876
4-164859-A-1	0.9233	0.1710
3-137152-A-1	0.6673	0.1825
5-200339-A-1	0.8762	0.2406
5-234879-A-1	0.8671	0.1914
1-34119-A-1	0.8538	0.1144
1-27724-A-1	0.9414	0.0509
1-39923-A-1	0.8710	0.2883
3-163288-A-1	0.8715	0.1543
5-194930-A-1	0.9640	0.2233
4-170078-A-1	0.9158	0.1459
3-145382-A-1	0.7840	0.1417
