=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6134
Mean Deletion AUC: 0.2508
Number of images evaluated: 837

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
162134-7-1-0	0.1231	0.0299
162134-7-10-0	0.3385	0.3199
162134-7-10-1	0.5086	0.2500
162134-7-10-2	0.9135	0.3830
162134-7-10-3	0.8378	0.4263
162134-7-11-0	0.6165	0.5067
162134-7-11-1	0.4910	0.6161
162134-7-11-2	0.6698	0.2810
162134-7-11-3	0.7439	0.1827
162134-7-11-4	0.5636	0.2170
162134-7-11-5	0.2725	0.1970
162134-7-11-6	0.2080	0.1553
162134-7-11-7	0.7001	0.2117
162134-7-12-0	0.5058	0.5689
162134-7-12-1	0.1726	0.1020
162134-7-12-2	0.2508	0.1580
162134-7-12-3	0.4309	0.3691
162134-7-12-4	0.5565	0.3171
162134-7-13-0	0.3108	0.1192
162134-7-13-1	0.3594	0.2106
162134-7-13-2	0.2577	0.1421
162134-7-13-3	0.2978	0.0827
162134-7-13-4	0.6448	0.2620
162134-7-14-0	0.6622	0.3132
162134-7-14-1	0.3874	0.2796
162134-7-14-2	0.2483	0.2341
162134-7-15-0	0.3698	0.1340
162134-7-15-1	0.3705	0.1455
162134-7-15-2	0.2130	0.1983
162134-7-15-3	0.4267	0.2251
162134-7-15-4	0.8960	0.2634
162134-7-16-0	0.7616	0.3465
162134-7-16-1	0.4430	0.2816
162134-7-17-0	0.3666	0.1700
162134-7-17-1	0.3046	0.0949
162134-7-17-2	0.5005	0.3354
162134-7-17-3	0.4658	0.3531
162134-7-17-4	0.5175	0.3702
162134-7-2-0	0.1088	0.1292
162134-7-3-0	0.1478	0.2153
162134-7-4-0	0.4983	0.3480
162134-7-5-0	0.3743	0.3195
162134-7-6-0	0.3388	0.3125
162134-7-7-0	0.5569	0.5009
162134-7-7-1	0.3354	0.3816
162134-7-8-0	0.1764	0.0887
162134-7-8-1	0.5244	0.3641
162134-7-8-2	0.1504	0.2153
162134-7-8-3	0.0778	0.1318
162134-7-8-4	0.7006	0.1851
162134-7-8-5	0.6091	0.2785
162134-7-8-6	0.8106	0.3604
162134-7-8-7	0.7356	0.3262
162134-7-9-0	0.3100	0.1763
162134-7-9-1	0.2451	0.1482
162134-7-9-2	0.4711	0.1766
162134-7-9-3	0.4504	0.1135
162134-7-9-4	0.2535	0.1115
162148-3-0-0	0.6408	0.4666
163459-3-0-0	0.8755	0.5858
164194-2-0-10	0.8078	0.2988
164194-2-0-11	0.9077	0.3205
164194-2-0-14	0.4774	0.3362
164194-2-0-18	0.8980	0.4467
164194-2-0-24	0.4355	0.0988
164194-2-0-26	0.6930	0.3350
164194-2-0-29	0.2286	0.1261
164194-2-0-7	0.7510	0.3679
164377-9-0-16	0.9015	0.1392
164377-9-1-15	0.7273	0.1224
164377-9-1-3	0.5579	0.0666
164377-9-1-36	0.8209	0.1042
164377-9-1-43	0.7147	0.0904
164377-9-1-50	0.8816	0.1243
164377-9-1-92	0.9149	0.1288
164646-6-0-0	0.2961	0.5107
165166-8-0-0	0.7523	0.0240
165166-8-0-1	0.8007	0.2590
165166-8-0-2	0.7247	0.1577
165166-8-0-3	0.1397	0.1386
165166-8-0-4	0.7066	0.1209
165166-8-0-5	0.2108	0.0292
165166-8-0-6	0.4834	0.0894
165166-8-0-7	0.9326	0.2965
165166-8-0-8	0.3809	0.0677
165640-4-0-0	0.7453	0.1217
165640-4-0-1	0.7299	0.1198
165640-4-0-2	0.2288	0.1338
167464-0-0-0	0.5057	0.0133
167464-0-0-1	0.0895	0.3324
167464-0-0-10	0.2114	0.1377
167464-0-0-11	0.3633	0.3101
167464-0-0-12	0.2998	0.1286
167464-0-0-13	0.0570	0.0398
167464-0-0-14	0.4466	0.3500
167464-0-0-15	0.4079	0.2792
167464-0-0-16	0.2844	0.0084
167464-0-0-17	0.0675	0.0076
167464-0-0-18	0.2833	0.2429
167464-0-0-19	0.4162	0.2193
167464-0-0-2	0.0981	0.1934
167464-0-0-20	0.3738	0.1916
167464-0-0-21	0.4831	0.2218
167464-0-0-22	0.3889	0.2109
167464-0-0-23	0.2167	0.1947
167464-0-0-24	0.3160	0.1402
167464-0-0-3	0.1630	0.0083
167464-0-0-4	0.4679	0.0109
167464-0-0-5	0.2027	0.0108
167464-0-0-6	0.7194	0.1660
167464-0-0-7	0.0448	0.3918
167464-0-0-8	0.4262	0.1511
167464-0-0-9	0.0344	0.0364
167750-4-0-0	0.6720	0.3112
167750-4-1-0	0.6398	0.1535
167750-4-2-0	0.4616	0.5654
167750-4-3-0	0.7965	0.0408
169261-6-0-0	0.3046	0.0488
17074-1-0-0	0.7503	0.2311
17124-1-0-0	0.2937	0.1064
171478-9-0-26	0.7002	0.1422
171478-9-0-28	0.6077	0.1238
171478-9-0-38	0.4436	0.0943
171478-9-0-4	0.0416	0.3620
171478-9-0-55	0.0793	0.2342
171478-9-0-57	0.7296	0.2930
171478-9-0-58	0.6847	0.2571
172519-9-0-10	0.9228	0.5005
172519-9-0-13	0.9462	0.4837
172519-9-0-49	0.2985	0.1838
172519-9-0-53	0.9449	0.4863
172519-9-0-67	0.9557	0.4792
172519-9-0-8	0.9192	0.4497
174289-6-0-0	0.7009	0.2548
174289-6-1-0	0.5984	0.2672
174289-6-2-0	0.4376	0.2468
174289-6-3-0	0.3882	0.3115
174292-6-0-0	0.7055	0.2714
174292-6-1-0	0.6406	0.2873
174292-6-2-0	0.6941	0.2523
17486-3-0-0	0.8214	0.3638
17486-3-1-0	0.8273	0.2429
17486-3-2-0	0.7683	0.3685
175842-1-0-0	0.9701	0.2557
175850-1-0-0	0.7328	0.2546
178261-7-0-0	0.4700	0.1359
178261-7-1-0	0.3549	0.1465
178261-7-2-0	0.9694	0.4070
178261-7-3-0	0.9475	0.3515
178261-7-3-1	0.7979	0.3501
178261-7-3-2	0.8627	0.3061
178261-7-3-3	0.9365	0.3718
178261-7-3-4	0.8798	0.3308
178261-7-3-5	0.9656	0.3248
178261-7-3-6	0.9747	0.4349
178402-1-0-0	0.5392	0.1790
178826-2-0-10	0.6559	0.5052
178826-2-0-12	0.7129	0.5143
178826-2-0-14	0.1000	0.4145
178826-2-0-16	0.8200	0.4989
178826-2-0-17	0.7072	0.3688
178826-2-0-20	0.1120	0.1718
178826-2-0-28	0.0436	0.3350
178826-2-0-39	0.8038	0.4176
179868-1-0-0	0.8668	0.3113
180127-4-0-0	0.7539	0.2670
180127-4-0-1	0.7272	0.2087
180127-4-0-10	0.6932	0.0768
180127-4-0-11	0.8062	0.1148
180127-4-0-12	0.7526	0.1034
180127-4-0-13	0.5965	0.0477
180127-4-0-14	0.1829	0.1525
180127-4-0-15	0.1977	0.0074
