=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.5273
Mean Deletion AUC: 0.2040
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
3-147965-A-12	0.2932	0.1610
4-184434-A-21	0.6251	0.0909
4-195497-B-11	0.2355	0.0840
1-31748-A-21	0.6291	0.0427
2-65747-A-12	0.2144	0.1607
4-161579-B-40	0.5936	0.1397
1-110389-A-0	0.8665	0.1866
2-50668-B-41	0.7416	0.3816
4-185619-A-21	0.5944	0.0754
3-120644-A-12	0.2313	0.1547
1-28135-A-11	0.1565	0.0894
1-39901-B-11	0.3078	0.1289
5-198411-C-20	0.4548	0.2233
1-4211-A-12	0.1825	0.2741
4-191687-A-0	0.7889	0.3295
3-104958-A-12	0.1624	0.2026
2-30322-B-12	0.1167	0.1172
2-77945-A-41	0.7652	0.2989
3-155312-A-0	0.7613	0.5822
3-143933-A-38	0.7554	0.1985
4-170078-A-1	0.8218	0.2436
1-26143-A-21	0.6253	0.2168
4-169127-B-41	0.7956	0.3343
2-18766-A-12	0.2368	0.2910
5-181766-A-10	0.3933	0.1587
5-186924-A-12	0.1670	0.1480
3-136288-A-0	0.8180	0.1899
4-157297-A-21	0.6412	0.2528
3-171012-A-38	0.8508	0.1100
5-212454-A-0	0.7489	0.3014
5-219379-C-11	0.1818	0.0674
2-124662-A-11	0.4228	0.0673
1-100032-A-0	0.8390	0.0426
3-68630-B-40	0.4569	0.1931
5-208624-A-38	0.7228	0.3603
2-132157-A-11	0.2896	0.0472
5-194892-A-10	0.2425	0.1906
1-17808-B-12	0.1899	0.1233
3-163288-A-1	0.8414	0.1382
4-185575-B-20	0.4957	0.1763
4-182613-A-11	0.1402	0.1084
2-188822-B-40	0.2141	0.0679
1-43760-A-11	0.3662	0.1514
1-29561-A-10	0.2517	0.0822
3-152007-D-20	0.5053	0.2182
1-172649-C-40	0.2343	0.2274
5-194930-A-1	0.7970	0.2751
1-211527-A-20	0.3954	0.2152
4-167063-C-11	0.4350	0.1566
2-118072-A-0	0.7857	0.0548
1-19898-C-41	0.5527	0.2347
5-203128-A-0	0.8539	0.2754
5-198411-G-20	0.4325	0.2196
3-157187-A-12	0.3432	0.1607
2-50667-A-41	0.7860	0.3836
4-165823-B-41	0.8398	0.2850
3-142593-A-38	0.6613	0.4681
1-47250-B-41	0.7812	0.3380
4-192236-A-0	0.8384	0.2699
4-156844-A-21	0.5090	0.2406
2-37806-A-40	0.1192	0.0923
3-150979-C-40	0.4190	0.1136
5-177957-C-40	0.4849	0.2627
2-68391-B-41	0.7013	0.1855
5-213077-A-11	0.0516	0.0289
2-117625-A-10	0.4699	0.2309
4-194711-A-38	0.6215	0.0800
4-193480-A-40	0.5108	0.2391
4-59579-A-20	0.4001	0.2209
1-30226-A-0	0.8438	0.1843
3-104632-A-12	0.2633	0.2017
4-191327-A-38	0.5709	0.1274
1-17150-A-12	0.1799	0.2540
3-144827-B-11	0.3262	0.1183
3-142601-A-21	0.4614	0.1201
1-61252-A-11	0.2338	0.1202
3-164688-A-38	0.8342	0.4663
5-189237-A-12	0.2584	0.2385
2-114587-A-0	0.7264	0.2654
4-167077-C-20	0.5248	0.2230
5-234879-B-1	0.8644	0.3399
1-34119-B-1	0.4947	0.2112
1-60997-A-20	0.5887	0.2195
3-163459-A-0	0.6954	0.0855
4-183487-A-1	0.9029	0.4075
1-181071-A-40	0.7013	0.1755
5-198321-A-10	0.3657	0.0925
3-145774-A-12	0.2701	0.3186
2-119748-A-38	0.5487	0.0845
3-156558-A-21	0.3842	0.0846
5-235671-A-38	0.4917	0.0420
5-209833-A-38	0.5671	0.2878
5-216370-A-41	0.3466	0.5499
2-65750-A-1	0.7871	0.1297
4-182369-A-12	0.2968	0.2802
1-35687-A-38	0.7326	0.0623
3-171041-A-38	0.6108	0.2940
4-182368-A-12	0.2291	0.2533
