=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7438
Mean Deletion AUC: 0.4071
Number of audio files evaluated: 814

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
162134-7-7-1	0.9933	0.5373
162134-7-8-0	0.9814	0.9398
162134-7-8-1	0.9847	0.8952
162134-7-8-2	0.9460	0.7957
162134-7-8-3	0.8628	0.9458
162134-7-8-4	0.9584	0.9569
162134-7-8-5	0.9840	0.8515
162134-7-8-6	0.9844	0.5724
162134-7-8-7	0.9885	0.6838
162134-7-9-0	0.9890	0.8195
162134-7-9-1	0.9884	0.8434
162134-7-9-2	0.9921	0.6189
162134-7-9-3	0.9735	0.7561
162134-7-9-4	0.9749	0.6765
162148-3-0-0	0.9772	0.0193
163459-3-0-0	0.9845	0.2722
164194-2-0-10	0.4728	0.0035
164194-2-0-11	0.8468	0.4137
164194-2-0-14	0.8271	0.1986
164194-2-0-18	0.8562	0.3336
164194-2-0-24	0.8833	0.2456
164194-2-0-26	0.8332	0.2771
164194-2-0-29	0.9082	0.2835
164194-2-0-7	0.5963	0.0015
164377-9-0-16	0.6322	0.4689
164377-9-1-15	0.7809	0.5549
164377-9-1-3	0.7015	0.2431
164377-9-1-36	0.7170	0.4655
164377-9-1-43	0.7386	0.5292
164377-9-1-50	0.4551	0.3489
164377-9-1-92	0.7021	0.3363
164646-6-0-0	0.9944	0.2188
165166-8-0-0	0.9395	0.3969
165166-8-0-1	0.8868	0.7480
165166-8-0-2	0.9136	0.0211
165166-8-0-3	0.9317	0.6773
165166-8-0-4	0.9448	0.7280
165166-8-0-5	0.8334	0.5410
165166-8-0-6	0.8022	0.7992
165166-8-0-7	0.7937	0.2387
165166-8-0-8	0.9034	0.1395
165640-4-0-0	0.3750	0.2555
165640-4-0-1	0.2476	0.1500
165640-4-0-2	0.7481	0.1413
167464-0-0-0	0.0166	0.0069
167464-0-0-1	0.9470	0.5166
167464-0-0-10	0.9688	0.7050
167464-0-0-11	0.9548	0.7969
167464-0-0-12	0.9707	0.5799
167464-0-0-13	0.9879	0.8148
167464-0-0-14	0.0228	0.0148
