=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7315
Mean Deletion AUC: 0.2247
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
2-188822-B-40	0.7516	0.4496
4-161579-B-40	0.7239	0.3322
1-172649-C-40	0.5776	0.2399
1-91359-B-11	0.7144	0.2075
3-164630-A-11	0.6433	0.1609
5-208810-A-11	0.6413	0.2930
4-204618-A-11	0.6654	0.2745
3-155642-B-11	0.6381	0.1394
3-164120-A-11	0.4427	0.0220
2-155801-A-11	0.6071	0.2595
3-144827-A-11	0.5949	0.1360
4-182613-B-11	0.6527	0.2174
2-132157-B-11	0.7497	0.4257
4-195497-A-11	0.6956	0.2171
1-28135-B-11	0.6782	0.3078
1-39901-A-11	0.6984	0.4005
3-166422-A-11	0.7161	0.1661
5-219379-B-11	0.7714	0.2976
2-102852-A-11	0.6769	0.3740
4-167063-B-11	0.7693	0.3063
5-200461-A-11	0.7167	0.3170
3-144827-B-11	0.5836	0.1890
1-61252-A-11	0.6884	0.2245
5-213077-A-11	0.7327	0.3824
1-91359-A-11	0.4489	0.1138
5-208810-B-11	0.5673	0.2701
3-155642-A-11	0.6096	0.1286
2-133863-A-11	0.7331	0.3143
2-137162-A-11	0.7199	0.1271
4-167063-A-11	0.6427	0.1182
5-200461-B-11	0.7417	0.2535
2-125966-A-11	0.8093	0.2810
5-219379-A-11	0.7980	0.3557
2-132157-A-11	0.6552	0.2923
4-182613-A-11	0.7625	0.3000
2-124662-A-11	0.6677	0.2734
1-43760-A-11	0.7578	0.4099
4-167063-C-11	0.7325	0.3820
5-219379-C-11	0.7517	0.3877
1-39901-B-11	0.7496	0.3685
1-28135-A-11	0.7278	0.2506
3-187710-A-11	0.8527	0.1548
4-195497-B-11	0.7143	0.3273
4-164021-A-1	0.7383	0.3762
2-100786-A-1	0.8194	0.1513
3-154957-A-1	0.8436	0.0756
1-43382-A-1	0.8931	0.2348
2-95258-A-1	0.8389	0.1479
5-200334-A-1	0.9022	0.2117
5-233160-A-1	0.9176	0.1376
1-44831-A-1	0.8676	0.0988
3-116135-A-1	0.8208	0.1116
1-40730-A-1	0.7170	0.1224
2-95035-A-1	0.8984	0.2154
4-164064-A-1	0.7964	0.1156
1-26806-A-1	0.9406	0.1228
4-164064-C-1	0.9243	0.1452
4-208021-A-1	0.9092	0.1100
2-96460-A-1	0.8474	0.1167
2-71162-A-1	0.8929	0.1823
5-200334-B-1	0.8485	0.2085
2-95258-B-1	0.7615	0.1430
4-164064-B-1	0.8037	0.1146
