=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6794
Mean Deletion AUC: 0.2699
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
3-152007-A-20	0.8091	0.0998
5-198411-F-20	0.7542	0.1810
1-60997-B-20	0.8923	0.2784
5-198411-D-20	0.8417	0.2315
4-59579-B-20	0.7866	0.2461
1-211527-B-20	0.8045	0.2049
4-185575-A-20	0.8497	0.2728
2-107351-B-20	0.7909	0.2053
3-151081-B-20	0.7955	0.0258
1-22694-A-20	0.8747	0.2368
5-198411-B-20	0.8172	0.2465
5-151085-A-20	0.8496	0.1788
2-50665-A-20	0.7963	0.2178
4-185575-C-20	0.8083	0.2247
3-152007-E-20	0.8390	0.1418
4-167077-C-20	0.8402	0.0927
1-60997-A-20	0.8693	0.2003
4-59579-A-20	0.8610	0.1679
5-198411-G-20	0.8036	0.3456
2-151079-A-20	0.8629	0.1653
2-66637-A-20	0.8142	0.2332
5-198411-E-20	0.6885	0.3352
4-167077-A-20	0.8623	0.3094
3-152007-B-20	0.8342	0.2457
5-198411-A-20	0.7743	0.2464
2-50666-A-20	0.8271	0.1950
1-22694-B-20	0.8263	0.1589
2-107351-A-20	0.8458	0.2059
1-211527-C-20	0.8132	0.3212
1-187207-A-20	0.8925	0.0902
4-185575-B-20	0.8591	0.2413
3-152007-D-20	0.8360	0.0539
1-211527-A-20	0.7691	0.1823
5-198411-C-20	0.8264	0.1301
2-80482-A-20	0.8248	0.2555
3-151081-A-20	0.8428	0.0527
3-151080-A-20	0.7962	0.1838
5-177957-B-40	0.6649	0.3381
3-154926-A-40	0.4247	0.1929
4-175000-A-40	0.8648	0.4048
1-172649-F-40	0.7375	0.5107
3-150979-B-40	0.9279	0.4486
1-172649-D-40	0.7131	0.9631
1-181071-B-40	0.8626	0.4381
2-37806-B-40	0.6902	0.3754
5-191131-A-40	0.6915	0.2053
4-193480-B-40	0.8112	0.3966
4-175000-C-40	0.9251	0.1483
5-220955-A-40	0.9408	0.5689
4-125929-A-40	0.9088	0.2399
2-188822-A-40	0.8228	0.3060
3-68630-A-40	0.8619	0.0745
4-161579-A-40	0.7546	0.2314
5-177957-D-40	0.8852	0.4036
2-37806-D-40	0.7703	0.2381
5-205898-A-40	0.8617	0.0691
3-68630-C-40	0.4656	0.3127
1-172649-B-40	0.6603	0.2825
2-188822-C-40	0.8601	0.2508
1-181071-A-40	0.7345	0.4350
4-193480-A-40	0.8418	0.2542
5-177957-C-40	0.7395	0.4939
3-150979-C-40	0.8601	0.2561
2-37806-A-40	0.8948	0.3092
4-175000-B-40	0.9253	0.3335
2-37806-C-40	0.6243	0.3077
