=== Waveform SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7834
Mean Deletion AUC: 0.3772
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
5-194930-A-1	0.8501	0.0318
1-211527-A-20	0.8093	0.5507
4-167063-C-11	0.7084	0.5650
1-19898-C-41	0.7765	0.4561
2-118072-A-0	0.9638	0.0196
5-203128-A-0	0.9679	0.1747
5-198411-G-20	0.7543	0.0707
3-157187-A-12	0.8729	0.1413
4-165823-B-41	0.7835	0.3723
2-50667-A-41	0.6856	0.6051
3-142593-A-38	0.9263	0.7329
1-47250-B-41	0.7211	0.5201
4-192236-A-0	0.9733	0.1415
4-156844-A-21	0.1777	0.0325
2-37806-A-40	0.6889	0.4886
3-150979-C-40	0.6382	0.6376
5-177957-C-40	0.3290	0.2861
2-68391-B-41	0.7338	0.5472
5-213077-A-11	0.4457	0.2080
2-117625-A-10	0.5264	0.4863
4-194711-A-38	0.4371	0.4278
4-59579-A-20	0.8290	0.0664
4-193480-A-40	0.6192	0.6255
1-30226-A-0	0.9488	0.0803
3-104632-A-12	0.9286	0.6421
4-191327-A-38	0.6282	0.1000
1-17150-A-12	0.8947	0.4078
3-144827-B-11	0.6407	0.4395
3-142601-A-21	0.9837	0.0166
1-61252-A-11	0.6593	0.5127
3-164688-A-38	0.9500	0.8181
5-189237-A-12	0.9972	0.1217
2-114587-A-0	0.9178	0.3388
4-167077-C-20	0.9032	0.3810
5-234879-B-1	0.9485	0.3523
1-34119-B-1	0.9487	0.5429
1-60997-A-20	0.8949	0.4194
3-163459-A-0	0.9746	0.0714
4-183487-A-1	0.8781	0.1077
1-181071-A-40	0.7149	0.5619
5-198321-A-10	0.4653	0.4144
3-145774-A-12	0.9334	0.8159
2-119748-A-38	0.9020	0.2044
3-156558-A-21	0.9712	0.0957
5-235671-A-38	0.8633	0.1879
5-209833-A-38	0.8978	0.5971
5-216370-A-41	0.1229	0.0760
2-65750-A-1	0.9114	0.3107
4-182369-A-12	0.8530	0.3149
1-35687-A-38	0.8634	0.2216
3-171041-A-38	0.8584	0.7162
4-182368-A-12	0.8709	0.3763
3-143929-A-10	0.0858	0.0435
2-116400-A-0	0.9291	0.1593
4-167077-A-20	0.8136	0.3185
2-82538-A-21	0.9596	0.0930
2-130978-A-21	0.9691	0.1311
2-130979-A-21	0.9549	0.1547
5-210571-A-38	0.8765	0.0032
2-93030-A-21	0.9493	0.1405
