=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6686
Mean Deletion AUC: 0.2297
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-59579-B-20	0.7714	0.2583
1-211527-B-20	0.8232	0.1829
4-185575-A-20	0.8332	0.2645
2-107351-B-20	0.7890	0.1901
3-151081-B-20	0.6933	0.0227
1-22694-A-20	0.8671	0.2407
5-198411-B-20	0.8161	0.2849
5-151085-A-20	0.8388	0.1415
2-50665-A-20	0.7913	0.1014
4-185575-C-20	0.8227	0.3061
3-152007-E-20	0.7726	0.1744
4-167077-C-20	0.8324	0.0959
1-60997-A-20	0.8736	0.1907
4-59579-A-20	0.8413	0.1518
5-198411-G-20	0.7969	0.3305
2-151079-A-20	0.8507	0.1367
2-66637-A-20	0.7927	0.2414
5-198411-E-20	0.7354	0.3988
4-167077-A-20	0.8471	0.3495
3-152007-B-20	0.8235	0.2770
5-198411-A-20	0.7713	0.1943
2-50666-A-20	0.8285	0.2087
1-22694-B-20	0.8282	0.1264
2-107351-A-20	0.8333	0.2136
1-211527-C-20	0.8506	0.2096
1-187207-A-20	0.8790	0.1769
4-185575-B-20	0.8507	0.2585
3-152007-D-20	0.8373	0.0369
1-211527-A-20	0.7993	0.1852
5-198411-C-20	0.8225	0.1240
2-80482-A-20	0.8134	0.3161
3-151081-A-20	0.8161	0.0361
3-151080-A-20	0.7434	0.1475
5-177957-B-40	0.8349	0.1647
3-154926-A-40	0.4095	0.4279
4-175000-A-40	0.7934	0.7667
1-172649-F-40	0.8333	0.4392
3-150979-B-40	0.7201	0.7238
1-172649-D-40	0.7941	0.9514
1-181071-B-40	0.7711	0.2221
2-37806-B-40	0.3782	0.5113
5-191131-A-40	0.6644	0.0793
4-193480-B-40	0.8517	0.4437
4-175000-C-40	0.0270	0.7771
5-220955-A-40	0.7983	0.4200
4-125929-A-40	0.7753	0.2579
2-188822-A-40	0.7860	0.2838
3-68630-A-40	0.8376	0.0634
4-161579-A-40	0.7299	0.3483
5-177957-D-40	0.7650	0.4078
2-37806-D-40	0.2642	0.1265
5-205898-A-40	0.8932	0.0656
3-68630-C-40	0.3900	0.2451
1-172649-B-40	0.7495	0.1593
2-188822-C-40	0.8757	0.2309
1-181071-A-40	0.8640	0.0798
4-193480-A-40	0.1147	0.4691
5-177957-C-40	0.8819	0.2561
3-150979-C-40	0.4346	0.3116
2-37806-A-40	0.8702	0.2374
4-175000-B-40	0.3864	0.8200
2-37806-C-40	0.6121	0.2935
5-177957-A-40	0.8736	0.1876
3-150979-A-40	0.2280	0.0055
3-154926-B-40	0.8107	0.0259
1-172649-E-40	0.8286	0.6464
2-188822-D-40	0.7714	0.3747
5-177957-E-40	0.8225	0.4166
1-172649-A-40	0.7374	0.2573
3-68630-B-40	0.6082	0.0369
2-188822-B-40	0.9130	0.4486
4-161579-B-40	0.3819	0.3637
1-172649-C-40	0.8646	0.4659
1-91359-B-11	0.6231	0.1474
3-164630-A-11	0.2653	0.0767
5-208810-A-11	0.6326	0.1026
4-204618-A-11	0.6281	0.1097
3-155642-B-11	0.6013	0.0956
3-164120-A-11	0.4714	0.2087
2-155801-A-11	0.5720	0.0562
3-144827-A-11	0.2652	0.1192
4-182613-B-11	0.6524	0.2536
2-132157-B-11	0.6458	0.1833
4-195497-A-11	0.6309	0.0489
1-28135-B-11	0.6377	0.1961
1-39901-A-11	0.6459	0.0996
3-166422-A-11	0.3298	0.0372
5-219379-B-11	0.6494	0.1801
2-102852-A-11	0.5398	0.1537
4-167063-B-11	0.6237	0.2042
