=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.8074
Mean Deletion AUC: 0.2267
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
1-17808-A-12	0.7222	0.3542
5-215658-A-12	0.7921	0.2390
5-193473-A-12	0.7090	0.3654
2-61311-A-12	0.3847	0.1750
2-28314-A-12	0.5387	0.2955
4-164661-B-12	0.6339	0.1659
3-158476-A-12	0.6065	0.2117
3-145774-A-12	0.7654	0.2473
1-17150-A-12	0.6869	0.1696
5-189237-A-12	0.8073	0.1400
3-104632-A-12	0.3997	0.1472
3-157187-A-12	0.9053	0.8761
1-17742-A-12	0.5865	0.1746
4-170247-B-12	0.6707	0.2512
4-182368-A-12	0.6959	0.1252
4-182369-A-12	0.6458	0.3791
2-28314-B-12	0.7000	0.2329
5-193473-B-12	0.8571	0.2227
5-189212-A-12	0.7453	0.2704
4-164661-A-12	0.7170	0.2250
1-17808-B-12	0.6205	0.1232
2-30322-B-12	0.6992	0.2393
2-18766-A-12	0.8630	0.3990
5-186924-A-12	0.7364	0.2819
3-120644-A-12	0.6244	0.1912
1-4211-A-12	0.5676	0.2490
3-104958-A-12	0.7729	0.0508
5-215658-B-12	0.6305	0.3199
3-147965-A-12	0.9809	0.0068
2-65747-A-12	0.6554	0.3561
2-66637-B-20	0.8236	0.1386
5-198411-F-20	0.6816	0.2482
3-152007-C-20	0.8486	0.1819
4-167077-B-20	0.9013	0.2933
3-152007-A-20	0.8264	0.1364
1-60997-B-20	0.9092	0.2166
5-198411-D-20	0.8522	0.2067
4-59579-B-20	0.9425	0.1000
1-211527-B-20	0.8880	0.1908
4-185575-A-20	0.8760	0.2246
3-151081-B-20	0.7065	0.0570
2-107351-B-20	0.8201	0.2381
1-22694-A-20	0.8984	0.1993
5-198411-B-20	0.8686	0.1744
5-151085-A-20	0.8323	0.1401
2-50665-A-20	0.8771	0.0827
4-185575-C-20	0.8779	0.2527
3-152007-E-20	0.8259	0.2188
1-60997-A-20	0.9076	0.1374
4-167077-C-20	0.8708	0.0794
4-59579-A-20	0.9111	0.0932
5-198411-G-20	0.8141	0.2768
2-151079-A-20	0.8968	0.1574
2-66637-A-20	0.8581	0.2330
5-198411-E-20	0.7741	0.3187
4-167077-A-20	0.9246	0.1591
3-152007-B-20	0.8396	0.2281
5-198411-A-20	0.8559	0.2882
2-50666-A-20	0.8718	0.2119
1-22694-B-20	0.9336	0.0655
2-107351-A-20	0.8802	0.2343
1-211527-C-20	0.8609	0.2986
4-185575-B-20	0.8990	0.1939
1-187207-A-20	0.9367	0.1138
3-152007-D-20	0.8934	0.0335
5-198411-C-20	0.8265	0.2216
1-211527-A-20	0.8806	0.2412
2-80482-A-20	0.8864	0.2177
3-151081-A-20	0.8584	0.0819
3-151080-A-20	0.7063	0.2597
5-177957-B-40	0.8766	0.5636
1-172649-F-40	0.9376	0.3456
3-154926-A-40	0.3168	0.5495
3-150979-B-40	0.9548	0.2546
4-175000-A-40	0.9307	0.3881
1-172649-D-40	0.9778	0.5489
2-37806-B-40	0.7444	0.2447
1-181071-B-40	0.9053	0.3845
5-191131-A-40	0.6999	0.1724
4-193480-B-40	0.9079	0.3140
5-220955-A-40	0.7839	0.2546
4-175000-C-40	0.9041	0.3539
4-125929-A-40	0.8539	0.1683
2-188822-A-40	0.8148	0.2417
3-68630-A-40	0.8941	0.1186
4-161579-A-40	0.6998	0.3252
5-177957-D-40	0.8728	0.1966
2-37806-D-40	0.7718	0.1438
5-205898-A-40	0.9074	0.1156
3-68630-C-40	0.7192	0.2223
1-172649-B-40	0.8015	0.4413
2-188822-C-40	0.9231	0.2280
1-181071-A-40	0.8816	0.0740
4-193480-A-40	0.8670	0.1791
5-177957-C-40	0.9228	0.5835
3-150979-C-40	0.8509	0.1815
2-37806-A-40	0.7889	0.4699
4-175000-B-40	0.9724	0.3646
2-37806-C-40	0.7290	0.3891
5-177957-A-40	0.8983	0.2047
3-150979-A-40	0.6073	0.1160
3-154926-B-40	0.9565	0.0806
1-172649-E-40	0.9770	0.2104
2-188822-D-40	0.8446	0.1865
5-177957-E-40	0.7917	0.1961
1-172649-A-40	0.7275	0.2541
3-68630-B-40	0.7260	0.0253
2-188822-B-40	0.9291	0.3762
1-172649-C-40	0.9506	0.5190
4-161579-B-40	0.9406	0.2209
5-208810-A-11	0.6654	0.1736
3-155642-B-11	0.7403	0.1135
3-164630-A-11	0.6778	0.1034
1-91359-B-11	0.7527	0.1720
4-204618-A-11	0.6000	0.2637
3-164120-A-11	0.7253	0.0887
3-144827-A-11	0.6522	0.1314
