=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6593
Mean Deletion AUC: 0.1804
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
1-172649-C-40	0.7400	0.4927
5-194930-A-1	0.9460	0.0358
1-211527-A-20	0.7522	0.2537
4-167063-C-11	0.5472	0.1789
2-118072-A-0	0.8895	0.4602
1-19898-C-41	0.7594	0.2689
5-203128-A-0	0.9923	0.0737
5-198411-G-20	0.9241	0.1150
3-157187-A-12	0.8323	0.4707
2-50667-A-41	0.8835	0.7100
4-165823-B-41	0.3224	0.0046
3-142593-A-38	0.9750	0.4346
1-47250-B-41	0.4017	0.8368
4-192236-A-0	0.8760	0.0446
4-156844-A-21	0.9618	0.1445
2-37806-A-40	0.3000	0.4765
3-150979-C-40	0.9058	0.2774
5-177957-C-40	0.4664	0.0025
2-68391-B-41	0.9837	0.9108
5-213077-A-11	0.7542	0.0031
2-117625-A-10	0.7873	0.2179
4-194711-A-38	0.9861	0.1596
4-193480-A-40	0.8934	0.2592
4-59579-A-20	0.9281	0.1362
1-30226-A-0	0.7900	0.1016
3-104632-A-12	0.8346	0.1340
4-191327-A-38	0.9918	0.5595
1-17150-A-12	0.9789	0.1003
3-144827-B-11	0.4420	0.0016
3-142601-A-21	0.9662	0.2413
1-61252-A-11	0.6736	0.2870
3-164688-A-38	0.9941	0.5796
5-189237-A-12	0.9552	0.0456
2-114587-A-0	0.9280	0.3898
4-167077-C-20	0.2487	0.3908
5-234879-B-1	0.6240	0.0210
1-34119-B-1	0.8929	0.4017
1-60997-A-20	0.6615	0.0560
3-163459-A-0	0.9317	0.0162
4-183487-A-1	0.9337	0.0359
1-181071-A-40	0.9205	0.5856
5-198321-A-10	0.4412	0.0022
3-145774-A-12	0.9359	0.3093
2-119748-A-38	0.9144	0.2196
3-156558-A-21	0.7056	0.0142
5-235671-A-38	0.8217	0.3368
5-209833-A-38	0.7206	0.0587
5-216370-A-41	0.6526	0.0243
2-65750-A-1	0.3542	0.0186
4-182369-A-12	0.9845	0.3753
1-35687-A-38	0.9586	0.3427
3-171041-A-38	0.4317	0.0275
4-182368-A-12	0.9144	0.3297
3-143929-A-10	0.4978	0.0027
4-167077-A-20	0.6661	0.2684
2-116400-A-0	0.9158	0.0321
2-82538-A-21	0.8511	0.4362
2-130978-A-21	0.4488	0.4236
2-130979-A-21	0.7875	0.0485
2-93030-A-21	0.7631	0.0366
5-210571-A-38	0.8847	0.1057
4-157611-A-41	0.8066	0.0925
3-118658-B-41	0.3077	0.0022
2-82367-A-10	0.3546	0.0015
3-152007-B-20	0.9502	0.0789
1-172649-E-40	0.8156	0.2564
5-221518-A-21	0.8856	0.3313
3-137152-A-1	0.2730	0.0524
2-188822-D-40	0.7184	0.0246
3-149189-A-1	0.9227	0.1556
1-59324-A-21	0.8630	0.5285
1-81883-A-21	0.5481	0.0054
3-157487-A-10	0.9135	0.0014
5-193339-A-10	0.6045	0.1341
3-155642-A-11	0.7986	0.3516
5-201194-A-38	0.9076	0.3513
