=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6257
Mean Deletion AUC: 0.1031
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-175000-A-40	0.9523	0.1921
1-172649-D-40	0.9896	0.4200
2-37806-B-40	0.6313	0.0623
1-181071-B-40	0.7752	0.1236
5-191131-A-40	0.6418	0.0876
4-193480-B-40	0.6982	0.1959
5-220955-A-40	0.9022	0.1293
4-175000-C-40	0.8968	0.1630
4-125929-A-40	0.7053	0.0516
2-188822-A-40	0.5814	0.0586
3-68630-A-40	0.5856	0.0382
4-161579-A-40	0.6784	0.1864
5-177957-D-40	0.8114	0.1141
2-37806-D-40	0.4662	0.1116
5-205898-A-40	0.7202	0.0543
3-68630-C-40	0.4954	0.1096
1-172649-B-40	0.6735	0.3517
2-188822-C-40	0.5946	0.1009
1-181071-A-40	0.7124	0.0981
4-193480-A-40	0.5451	0.0813
5-177957-C-40	0.7807	0.3054
3-150979-C-40	0.7519	0.0671
2-37806-A-40	0.5586	0.2314
4-175000-B-40	0.9810	0.1852
2-37806-C-40	0.6062	0.0763
5-177957-A-40	0.7072	0.0494
3-150979-A-40	0.0734	0.0074
3-154926-B-40	0.4147	0.0092
1-172649-E-40	0.9755	0.1609
2-188822-D-40	0.6926	0.1216
5-177957-E-40	0.7578	0.1504
1-172649-A-40	0.6696	0.3805
3-68630-B-40	0.4204	0.0816
2-188822-B-40	0.7212	0.1704
1-172649-C-40	0.9580	0.3206
4-161579-B-40	0.7038	0.1316
5-208810-A-11	0.6104	0.0202
3-155642-B-11	0.6255	0.0181
3-164630-A-11	0.2419	0.0025
1-91359-B-11	0.6617	0.0208
4-204618-A-11	0.5534	0.0132
3-164120-A-11	0.5984	0.0254
3-144827-A-11	0.5439	0.0023
2-155801-A-11	0.4521	0.0154
4-182613-B-11	0.5013	0.0230
2-132157-B-11	0.7201	0.0157
4-195497-A-11	0.5661	0.0193
1-28135-B-11	0.6841	0.0351
1-39901-A-11	0.7036	0.0140
3-166422-A-11	0.5011	0.0212
5-219379-B-11	0.6444	0.0157
2-102852-A-11	0.6355	0.0137
4-167063-B-11	0.6423	0.0267
5-200461-A-11	0.6293	0.0218
3-144827-B-11	0.5334	0.0022
1-61252-A-11	0.6721	0.0167
5-213077-A-11	0.5902	0.0168
1-91359-A-11	0.1560	0.0036
5-208810-B-11	0.6251	0.0201
3-155642-A-11	0.5120	0.0082
2-133863-A-11	0.6444	0.0241
2-137162-A-11	0.4927	0.0192
4-167063-A-11	0.5351	0.0169
5-200461-B-11	0.5442	0.0137
2-125966-A-11	0.5150	0.0248
5-219379-A-11	0.5003	0.0421
2-124662-A-11	0.5472	0.0156
2-132157-A-11	0.6027	0.0348
4-182613-A-11	0.5547	0.0104
1-43760-A-11	0.5272	0.0340
4-167063-C-11	0.6418	0.0236
5-219379-C-11	0.6890	0.0153
1-39901-B-11	0.7111	0.0167
1-28135-A-11	0.4439	0.0133
3-187710-A-11	0.6331	0.0169
4-195497-B-11	0.5815	0.0281
4-164021-A-1	0.5939	0.0446
2-100786-A-1	0.4359	0.0921
3-154957-A-1	0.3182	0.0518
1-43382-A-1	0.7151	0.1379
2-95258-A-1	0.5018	0.0230
5-200334-A-1	0.5123	0.0446
5-233160-A-1	0.6403	0.1095
1-44831-A-1	0.6465	0.0393
3-116135-A-1	0.6791	0.0359
1-40730-A-1	0.5304	0.0330
2-95035-A-1	0.5846	0.0755
4-164064-A-1	0.2951	0.1031
1-26806-A-1	0.3654	0.0421
4-164064-C-1	0.4621	0.1483
4-208021-A-1	0.4689	0.0483
2-71162-A-1	0.6310	0.0728
5-200334-B-1	0.5015	0.0408
2-96460-A-1	0.4545	0.0588
2-95258-B-1	0.5645	0.0335
4-164064-B-1	0.3293	0.0816
3-134049-A-1	0.6164	0.0744
1-34119-B-1	0.8359	0.3215
4-183487-A-1	0.5183	0.0494
2-65750-A-1	0.2812	0.1016
5-234879-B-1	0.3743	0.0580
2-81270-A-1	0.4392	0.0317
3-107219-A-1	0.3511	0.0446
5-194930-B-1	0.5700	0.0568
3-149189-A-1	0.5765	0.0353
4-164859-A-1	0.5994	0.0568
3-137152-A-1	0.2873	0.0450
5-200339-A-1	0.4800	0.0440
5-234879-A-1	0.3309	0.0763
1-34119-A-1	0.3844	0.0470
1-27724-A-1	0.2401	0.0833
1-39923-A-1	0.5189	0.0780
3-163288-A-1	0.2357	0.1076
5-194930-A-1	0.5546	0.0509
4-170078-A-1	0.4258	0.0763
3-145382-A-1	0.5405	0.0534
