=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6669
Mean Deletion AUC: 0.3620
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
2-50665-A-20	0.8186	0.2105
4-185575-C-20	0.8702	0.3749
3-152007-E-20	0.8425	0.3428
1-60997-A-20	0.9211	0.2471
4-167077-C-20	0.8551	0.1891
4-59579-A-20	0.8718	0.1945
5-198411-G-20	0.7650	0.2078
2-151079-A-20	0.8667	0.2028
2-66637-A-20	0.8671	0.2105
5-198411-E-20	0.8029	0.4725
4-167077-A-20	0.8576	0.2390
3-152007-B-20	0.8357	0.3581
5-198411-A-20	0.8248	0.4397
2-50666-A-20	0.8787	0.2230
1-22694-B-20	0.9155	0.1382
2-107351-A-20	0.8699	0.3331
1-211527-C-20	0.8465	0.4418
4-185575-B-20	0.8260	0.2956
1-187207-A-20	0.8994	0.2030
3-152007-D-20	0.9095	0.0932
5-198411-C-20	0.8069	0.2826
1-211527-A-20	0.8442	0.4671
2-80482-A-20	0.8770	0.2803
3-151081-A-20	0.8399	0.1513
3-151080-A-20	0.6931	0.1992
5-177957-B-40	0.7817	0.6859
1-172649-F-40	0.7800	0.7729
3-154926-A-40	0.1643	0.1359
3-150979-B-40	0.5681	0.8598
4-175000-A-40	0.4038	0.8482
1-172649-D-40	0.4039	0.8668
2-37806-B-40	0.7794	0.7370
1-181071-B-40	0.8835	0.6725
5-191131-A-40	0.6281	0.3024
4-193480-B-40	0.8532	0.6280
5-220955-A-40	0.5249	0.7181
4-175000-C-40	0.0200	0.7575
4-125929-A-40	0.6110	0.7124
2-188822-A-40	0.8397	0.2994
3-68630-A-40	0.8827	0.1145
4-161579-A-40	0.4246	0.2620
5-177957-D-40	0.7916	0.6765
2-37806-D-40	0.6532	0.5988
5-205898-A-40	0.8887	0.1293
3-68630-C-40	0.4095	0.0483
1-172649-B-40	0.6046	0.3791
2-188822-C-40	0.8794	0.1584
1-181071-A-40	0.4724	0.5200
4-193480-A-40	0.1586	0.6249
5-177957-C-40	0.8539	0.6842
3-150979-C-40	0.2701	0.4091
2-37806-A-40	0.8988	0.6100
4-175000-B-40	0.1161	0.8603
2-37806-C-40	0.7712	0.7166
5-177957-A-40	0.7455	0.4070
