=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.9433
Mean Deletion AUC: 0.3323
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
159742-8-0-12	0.8982	0.0262
159742-8-0-13	0.9222	0.2594
159742-8-0-14	0.9378	0.0872
159742-8-0-2	0.6725	0.4343
159742-8-0-3	0.7492	0.3786
159742-8-0-4	0.5679	0.1407
159742-8-0-5	0.8965	0.5066
159742-8-0-6	0.9692	0.0949
159742-8-0-7	0.9773	0.2114
159742-8-0-8	0.9617	0.2901
159742-8-0-9	0.9890	0.0455
162134-7-0-0	0.9274	0.2688
162134-7-0-1	0.9911	0.3797
162134-7-0-2	0.9910	0.3441
162134-7-1-0	1.0000	0.3088
162134-7-10-0	0.9999	0.2732
162134-7-10-1	0.9554	0.2664
162134-7-10-2	1.0000	0.2613
162134-7-10-3	1.0000	0.2693
162134-7-11-0	0.9909	0.3601
162134-7-11-1	1.0000	0.3915
162134-7-11-2	1.0000	0.3147
162134-7-11-3	0.9955	0.2380
162134-7-11-4	0.9779	0.2585
162134-7-11-5	1.0000	0.2905
162134-7-11-6	0.9956	0.2873
162134-7-11-7	0.9966	0.3930
162134-7-12-0	0.9866	0.3573
162134-7-12-1	1.0000	0.2158
162134-7-12-2	0.9821	0.2568
162134-7-12-3	1.0000	0.3195
162134-7-12-4	1.0000	0.3690
162134-7-13-0	0.9821	0.2648
162134-7-13-1	0.9822	0.3706
162134-7-13-2	0.9955	0.2321
162134-7-13-3	0.9955	0.2529
162134-7-13-4	1.0000	0.2747
162134-7-14-0	1.0000	0.3238
162134-7-14-1	1.0000	0.1926
162134-7-14-2	1.0000	0.2399
162134-7-15-0	1.0000	0.3117
162134-7-15-1	0.9955	0.6843
162134-7-15-2	1.0000	0.2912
162134-7-15-3	1.0000	0.2857
162134-7-15-4	0.9996	0.2307
162134-7-16-0	1.0000	0.2628
162134-7-16-1	1.0000	0.2872
162134-7-17-0	1.0000	0.3075
162134-7-17-1	0.9955	0.2769
162134-7-17-2	1.0000	0.4589
162134-7-17-3	0.9955	0.5363
162134-7-17-4	0.9911	0.4002
162134-7-2-0	1.0000	0.4998
162134-7-3-0	1.0000	0.3752
162134-7-4-0	0.9959	0.6224
162134-7-5-0	0.8517	0.1078
162134-7-6-0	0.9397	0.2999
162134-7-7-0	0.9978	0.0598
162134-7-7-1	1.0000	0.0348
162134-7-8-0	0.9375	0.3078
162134-7-8-1	1.0000	0.2727
162134-7-8-2	0.9981	0.2739
162134-7-8-3	0.9553	0.2698
162134-7-8-4	0.9955	0.2492
162134-7-8-5	1.0000	0.4993
162134-7-8-6	1.0000	0.4692
162134-7-8-7	1.0000	0.3508
162134-7-9-0	0.9955	0.3831
162134-7-9-1	1.0000	0.2783
162134-7-9-2	1.0000	0.4528
162134-7-9-3	1.0000	0.2104
162134-7-9-4	1.0000	0.3113
162148-3-0-0	0.9999	0.9685
163459-3-0-0	1.0000	0.9980
164194-2-0-10	0.9944	0.3439
164194-2-0-11	1.0000	0.6871
164194-2-0-14	0.9980	0.0211
164194-2-0-18	0.9991	0.3479
164194-2-0-24	0.9975	0.3774
164194-2-0-26	0.9950	0.0646
164194-2-0-29	0.4925	0.0350
164194-2-0-7	0.8805	0.3894
164377-9-0-16	0.9850	0.1039
164377-9-1-15	0.6660	0.0432
164377-9-1-3	1.0000	0.5588
164377-9-1-36	0.9995	0.5045
164377-9-1-43	0.9899	0.0731
164377-9-1-50	0.9858	0.0132
164377-9-1-92	0.9407	0.0574
164646-6-0-0	0.9979	0.9720
165166-8-0-0	0.9968	0.1932
165166-8-0-1	0.9978	0.3428
165166-8-0-2	0.9983	0.3344
165166-8-0-3	1.0000	0.0648
165166-8-0-4	0.9639	0.0174
165166-8-0-5	0.9955	0.0807
165166-8-0-6	0.9777	0.0641
165166-8-0-7	0.9665	0.2047
165166-8-0-8	0.9946	0.0478
165640-4-0-0	0.8702	0.2338
165640-4-0-1	0.8541	0.1427
165640-4-0-2	0.8173	0.1961
167464-0-0-0	0.8639	0.6178
167464-0-0-1	0.8585	0.3838
167464-0-0-10	0.8122	0.2967
167464-0-0-11	0.8903	0.3906
167464-0-0-12	0.9099	0.4469
167464-0-0-13	0.8642	0.3423
167464-0-0-14	0.7883	0.4114
167464-0-0-15	0.8292	0.4282
167464-0-0-16	0.8600	0.5243
167464-0-0-17	0.8119	0.5770
167464-0-0-18	0.8391	0.3908
167464-0-0-19	0.9447	0.3714
167464-0-0-2	0.8146	0.2332
167464-0-0-20	0.8644	0.6397
167464-0-0-21	0.8918	0.2316
167464-0-0-22	0.9955	0.3957
167464-0-0-23	0.9346	0.4380
167464-0-0-24	0.8608	0.2798
167464-0-0-3	0.8013	0.4022
167464-0-0-4	0.8556	0.3221
