=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7429
Mean Deletion AUC: 0.3672
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
3-138114-A-22	0.9087	0.7445
1-15689-B-4	0.8355	0.1323
4-180380-A-10	0.5152	0.5988
5-237795-A-34	0.7439	0.4351
4-138344-A-9	0.8510	0.7443
1-53663-A-24	0.7672	0.6241
1-5996-A-6	0.7117	0.1241
1-155858-A-25	0.7643	0.2724
3-144891-B-19	0.8187	0.0853
2-77347-A-46	0.8668	0.7096
2-77346-A-46	0.8467	0.6422
3-174840-A-43	0.8656	0.8507
3-164630-A-11	0.3211	0.1024
1-68734-A-34	0.7475	0.4414
4-199261-A-0	0.8540	0.6686
5-103418-A-2	0.9388	0.7816
3-156393-A-35	0.6894	0.4820
4-172366-A-37	0.7118	0.4138
5-200329-C-8	0.8605	0.5047
3-144120-A-32	0.5546	0.0342
4-144468-A-27	0.8212	0.7467
3-253084-E-2	0.9283	0.7145
5-220939-A-27	0.6729	0.1758
4-80761-A-42	0.8362	0.1266
2-95258-A-1	0.9478	0.2292
4-172500-B-27	0.6812	0.6473
4-204115-A-39	0.9286	0.2146
3-94344-A-25	0.5648	0.1945
3-154439-A-17	0.8184	0.4291
5-263831-B-6	0.7529	0.2331
1-44831-A-1	0.9341	0.0705
2-52085-B-4	0.7263	0.6503
3-180256-A-0	0.8574	0.0775
3-107123-A-26	0.7527	0.5536
3-112557-A-23	0.7166	0.3019
5-212050-A-27	0.8581	0.7145
2-102414-C-17	0.7779	0.4119
5-233160-A-1	0.9571	0.2859
1-260640-B-2	0.9321	0.6737
5-200334-A-1	0.9596	0.2225
1-31482-A-42	0.8512	0.6781
2-72268-A-6	0.8205	0.3567
3-108677-A-18	0.8309	0.2220
1-47819-B-5	0.8695	0.1149
2-100786-A-1	0.9203	0.8228
5-213802-A-12	0.3579	0.2668
4-171207-A-12	0.7101	0.1433
3-87936-B-46	0.8877	0.8512
2-7321-A-33	0.4378	0.0488
1-103298-A-9	0.8153	0.3162
4-195707-A-13	0.8448	0.7167
2-141563-A-39	0.8289	0.4181
1-51805-E-33	0.8936	0.6850
4-164206-A-10	0.5359	0.6187
5-216131-A-32	0.6651	0.4441
4-198360-C-49	0.5455	0.1298
2-70938-A-42	0.8246	0.4161
2-160888-A-47	0.3472	0.0656
4-194808-A-29	0.7924	0.2001
2-70939-A-42	0.7856	0.6007
5-242492-A-3	0.9296	0.3910
3-145387-A-29	0.8924	0.3039
3-152007-A-20	0.5922	0.1113
3-117504-B-16	0.5389	0.3311
4-189830-A-22	0.7737	0.5568
1-172649-F-40	0.4293	0.4115
1-96950-A-9	0.8836	0.7027
4-155650-B-24	0.9268	0.4199
4-161303-A-5	0.8670	0.7185
3-51909-B-42	0.8302	0.3096
2-119102-A-21	0.9078	0.0353
5-209698-A-38	0.7496	0.5482
4-167077-B-20	0.7637	0.5612
3-83527-A-4	0.7615	0.2217
5-214759-A-5	0.8575	0.7816
2-32515-B-4	0.7980	0.0951
4-184575-A-0	0.8280	0.2158
5-259169-A-5	0.8012	0.6307
3-146873-A-24	0.9101	0.5671
4-144083-B-16	0.7388	0.2782
5-188716-A-46	0.9082	0.8511
3-118658-A-41	0.7530	0.1966
4-182034-A-30	0.9178	0.0931
4-119648-A-48	0.7028	0.3827
2-106487-A-44	0.7855	0.5823
4-157611-B-41	0.4908	0.5785
2-104952-B-16	0.5208	0.2990
4-204618-A-11	0.5360	0.1611
2-108767-C-9	0.7204	0.0904
1-46040-A-14	0.8076	0.1850
1-76831-A-42	0.8642	0.7749
2-106486-A-44	0.8192	0.5600
1-79236-A-36	0.5855	0.5442
5-231762-A-0	0.8789	0.8313
4-194981-A-25	0.7099	0.5700
3-154957-A-1	0.9583	0.7581
3-157149-A-10	0.3317	0.4982
1-63871-A-10	0.4682	0.6160
4-175000-A-40	0.9210	0.3469
1-17092-A-27	0.7899	0.3555
5-182010-A-36	0.6401	0.3968
2-84943-A-18	0.7848	0.1862
2-94807-A-29	0.6639	0.4106
5-222041-A-9	0.8371	0.6327
2-118625-A-30	0.6956	0.0270
1-56311-A-10	0.3763	0.5594
5-215447-A-47	0.4471	0.3975
2-118624-A-30	0.8333	0.0660
4-170247-A-12	0.6341	0.2820
5-195557-A-19	0.8591	0.4701
2-209474-A-25	0.6319	0.4333
3-108791-A-18	0.7835	0.1889
3-111102-B-46	0.5952	0.6705
2-66637-B-20	0.7559	0.1761
2-209475-A-25	0.7279	0.3083
5-208810-A-11	0.4622	0.1885
4-149940-A-5	0.8753	0.2254
2-103427-A-3	0.8825	0.4061
4-205526-B-23	0.7360	0.1853
2-68595-B-15	0.7914	0.1868
3-20861-A-8	0.9307	0.6579
4-181563-A-12	0.7150	0.3081
5-250026-A-30	0.7897	0.0356
1-49409-A-8	0.8766	0.7702
1-115521-A-19	0.8553	0.2931
2-117615-C-48	0.6690	0.6234
2-108767-A-9	0.8103	0.1453
1-27166-A-35	0.5713	0.0663
2-78562-B-37	0.8231	0.7291
2-123712-A-33	0.4433	0.0570
1-58277-A-3	0.9294	0.7658
3-153444-A-32	0.6507	0.2366
1-67152-A-17	0.8831	0.5157
3-170383-A-38	0.8798	0.5861
1-48413-A-38	0.8567	0.7664
5-219342-A-38	0.8519	0.2408
4-171519-A-21	0.7655	0.0197
5-261325-A-9	0.8258	0.2309
1-91359-B-11	0.2737	0.1092
4-132383-B-2	0.8777	0.5054
2-173607-A-39	0.8931	0.8465
4-197103-A-6	0.7832	0.3420
2-158746-D-2	0.6527	0.3305
5-199284-B-45	0.3804	0.3691
4-166661-A-10	0.4875	0.6586
5-207811-B-35	0.7120	0.3407
2-78799-A-47	0.4831	0.2050
3-141240-B-44	0.5862	0.3164
1-54065-A-45	0.4407	0.3032
2-43806-A-42	0.8527	0.7051
3-182023-A-30	0.9056	0.0633
3-153057-A-43	0.9215	0.8454
4-218199-E-35	0.5343	0.1166
3-146965-A-5	0.9261	0.8833
3-128512-B-47	0.3237	0.0545
3-134699-A-16	0.5701	0.2022
4-189832-B-22	0.8399	0.8514
2-54086-A-43	0.9282	0.8459
4-175855-A-43	0.9208	0.8288
2-122820-B-36	0.6038	0.3092
4-210309-A-31	0.8238	0.5660
5-185579-A-41	0.8201	0.1391
4-132839-A-33	0.7675	0.3791
1-30043-A-26	0.7793	0.3420
5-117122-A-42	0.8674	0.1351
2-146877-B-31	0.4774	0.1938
1-9887-B-49	0.7154	0.1582
5-217186-A-16	0.4953	0.3459
3-155556-A-31	0.5139	0.0509
3-65748-A-12	0.7078	0.3629
4-202749-A-13	0.7859	0.4974
5-200329-A-8	0.8871	0.5220
4-204121-A-39	0.9123	0.6823
2-56926-A-46	0.9192	0.4806
3-164593-A-15	0.4868	0.3957
5-260433-A-39	0.9366	0.8738
3-164592-A-15	0.7155	0.3805
5-260432-A-39	0.9314	0.8713
5-160614-H-48	0.5508	0.3262
1-80841-A-13	0.7053	0.4050
2-117330-A-28	0.8561	0.0167
1-46272-A-12	0.4891	0.1223
1-80840-A-13	0.8529	0.4631
1-60676-A-34	0.7995	0.1452
5-238926-A-31	0.7378	0.3659
4-175025-A-34	0.7912	0.3391
5-197913-A-18	0.7714	0.2052
1-7057-A-12	0.7085	0.2400
1-118206-A-31	0.7495	0.0978
5-197121-A-45	0.6750	0.2231
5-219044-A-46	0.8669	0.4894
1-19898-B-41	0.7925	0.5245
2-70344-A-33	0.1162	0.0163
5-198411-F-20	0.7330	0.2156
2-60900-A-22	0.7709	0.6069
3-203377-A-39	0.9466	0.9186
5-221567-A-22	0.7872	0.7898
1-57318-A-13	0.8477	0.7017
4-99644-A-4	0.7341	0.6315
2-70052-B-42	0.6828	0.2015
5-248341-A-6	0.8802	0.2570
3-243726-A-43	0.8781	0.5360
4-111671-A-42	0.7527	0.6774
3-124376-A-3	0.8454	0.0381
3-127874-A-17	0.8392	0.6030
3-150979-B-40	0.7190	0.1792
4-167155-A-32	0.6776	0.2325
5-177957-B-40	0.6239	0.2683
1-36164-A-26	0.7512	0.2211
5-156999-A-19	0.8434	0.0568
2-108761-A-14	0.6722	0.4524
2-108760-A-14	0.7335	0.1936
3-152997-A-26	0.6799	0.3899
5-216213-A-13	0.8976	0.3788
5-160614-D-48	0.6323	0.2227
1-17565-A-12	0.3459	0.2167
5-257349-A-15	0.6066	0.5619
3-132340-A-37	0.8235	0.5342
5-251963-A-47	0.4879	0.1656
4-164021-A-1	0.9254	0.2977
1-27403-A-28	0.8137	0.1426
3-154926-A-40	0.5236	0.0347
2-39945-B-19	0.9274	0.1196
3-158056-B-31	0.7763	0.4524
5-251962-A-47	0.4856	0.1452
3-93010-A-18	0.8388	0.2457
1-49098-A-35	0.6424	0.2541
4-186938-A-44	0.9144	0.5067
2-103426-A-3	0.9188	0.2384
4-165813-B-19	0.8846	0.1207
4-198025-A-23	0.7836	0.1331
2-155801-A-11	0.3771	0.0972
1-56233-A-9	0.8122	0.7493
4-161099-B-47	0.4429	0.2291
5-250629-A-37	0.7875	0.4002
4-251645-A-49	0.7800	0.5069
4-201300-A-31	0.8717	0.0880
